,mkt_beta,smb_beta,hml_beta,wml_beta
M,1.1615807113826264,0.7131668314168903,0.6935643896288605,-0.41779010511514514
MA,1.139388911122657,-0.248986013846703,0.006735672406441949,-0.008200884768679459
MAA,0.8365851104647275,0.1177346270910303,0.3904455152123323,-0.07072400072155077
MAC,1.103326963069073,0.8481720268905317,0.9761114855731682,-0.42550951483222266
MAR,1.0609262752017248,0.28278022801444125,0.39287061202558177,-0.19425269516922772
MAS,1.097375875565879,0.27994991755802057,0.3075357772823091,-0.0861075843048866
MAT,0.801499379626104,0.3669985757464165,0.1804497918636748,-0.13360376248076494
MBI,1.3577980628868946,0.3347415981165789,1.090002993036318,-0.24662443783854654
MCD,0.6309194475432878,-0.20337305612553547,0.13172017799836916,0.08680066332437725
MCHP,1.319281965705997,0.40155375024953777,-0.33569447805325087,-0.08306857582609756
MCK,0.7169530755854474,-0.17346399373495494,0.18709758504008125,0.08786845723812856
MCO,1.1232781108327599,-0.05918504270415946,0.0701658300046389,-0.0494781820011679
MDLZ,0.6335057093530836,-0.2897679533483174,0.07574630951225012,0.06830293795461725
MDT,0.7284525482327757,-0.09924626549991401,0.0880177810171888,-0.03219917243188835
MET,1.2921561756357383,-0.12411605190768853,1.0921552537753207,-0.10490627172730553
META,1.2479846854587295,-0.18475397200208904,-0.7117308822731769,-0.09736926182559721
MGM,1.4249233913614263,0.5510935335896611,0.5522071781337548,-0.3102696725114217
MHK,1.0572622362277795,0.6634985012542494,0.5267627796633925,-0.23336345347330656
MKC,0.5311637627694039,-0.21939383068428878,0.04900424320174907,0.1010719681934921
MKTX,1.0219461580258318,0.1959525860609435,-0.07462901211253681,0.02986618157831464
MLM,0.9826935053902676,0.38179700727964494,0.4170169630400533,-0.0380250219908915
MMC,0.8597969082788096,-0.2847101950785186,0.1334476870389687,0.016985454469858684
MMM,0.7790224215694233,-0.030139121211159026,0.25466241188921684,-0.08686072466243588
MNST,0.7928877100359829,0.011774832003945258,0.007249878790549473,0.11206114144360663
MO,0.5262956153794267,-0.24068985488929312,0.2929792149422612,0.07978367141656979
MOH,0.8530217641123699,0.1810831245590575,0.017944492802412004,0.1281432300983546
MOLX,1.2509354915138164,0.40511553557850466,-0.1626391616999182,-0.18426399701430335
MOS,1.1645984035931205,0.4117495364661071,0.7748235677870454,-0.017829773301747266
MPC,1.246562521747986,0.09781932630297928,1.0577700165295245,-0.0034025552254847383
MPWR,1.493178474436998,0.5364481668315518,-0.5757013997795458,0.03857311148544281
MRK,0.652591069833399,-0.36568364429842903,0.0797556704674764,0.0832293972639947
MRNA,0.6216687459126543,0.6268496679700384,-0.8075953547077399,-0.3519319835317906
MS,1.58530147028809,-0.22333552911557192,0.7496652357132014,-0.20778052374468006
MSCI,1.1459779026864159,0.0260932096962647,-0.30295106767980284,-0.03533338672652319
MSFT,1.1301368810521029,-0.3429805225692357,-0.4839219484132091,0.009785075263053191
MSI,1.0477093881478194,-0.08179379216940895,-0.044910796890219186,-0.0723098089008897
MTB,0.9815475592312496,0.2045123060882899,1.1677158480341419,-0.15415982650061844
MTCH,1.02701138589333,0.3722728284007544,-0.5206612051089248,-0.11501810232831758
MTD,0.912601521519079,0.18104348691852798,-0.15621332013800032,-0.04187819235924853
MTG,1.4764464395191452,0.6332783235357577,1.3139604533342513,-0.22721059517646786
MTW,1.4876884734144658,1.0542611943895284,0.9982677962872002,-0.17562519108469513
MU,1.5357638494544692,0.37266444806379445,-0.17778086123102915,-0.19287782392235756
MUR,1.137064081013662,0.5229241309699978,1.1815354053119915,-0.12912297834075
NAVI,1.1903112199882742,0.672552199898717,0.8256601573393303,-0.1703638145340789
NBR,1.394861135029156,1.0600564144582278,1.466714920382388,-0.28004586432805745
NC,1.0893551114983953,0.8393194705989551,0.860483283292542,0.050366387287529665
NCLH,1.6219881525930426,0.9018783486951243,0.6080619228500848,-0.5979028212597641
NDAQ,1.0392167068778815,-0.10007611742651881,0.180547804757473,0.0007505653964499856
NDSN,1.1398254245648047,0.4555710611902498,0.23447670750119065,0.004453452653190242
NEE,0.6435039438442152,-0.25796071050597896,0.022650688565992172,0.03616037032725386
NEM,0.41843243324709056,0.09113349189690576,0.09141176872656685,0.09694876656829424
NFLX,1.0901610462785003,0.1618494493972746,-0.8155414880584024,-0.05149476009423466
NFX,1.2132329501529902,0.3181706252477931,0.6100774283062447,-0.053384718524733636
NI,0.6548271319736445,-0.20497836800500718,0.29008754613379983,0.03790433695376706
NKE,0.9003751409589743,0.03840077375730762,-0.05281160257787801,-0.09236125417153063
NKTR,1.1938520564485677,1.4961998417066509,-0.5322513240686816,-0.23627269473647317
NMK,0.27088980095489357,-0.2100969758252325,0.2934434834806956,-0.08314816286650166
NOC,0.6416166928839182,-0.18704895471378166,0.2719912572989942,0.12000379186817439
NOV,1.2463270426037734,0.39212164088896395,1.1085212463960097,-0.02450502956266823
NOW,1.3000394809085343,0.15173156467262094,-0.8995184174150485,0.02835590807854765
NRG,0.9767173884248612,-0.04657441640507014,0.2128109631696415,-0.026167814202528686
NSC,0.9980183451012031,0.06770316253072095,0.4263709329732425,-0.01764069861721805
NTAP,1.2881161363004163,0.29773653951839985,-0.2696541612247982,-0.16044485735156744
NTRS,1.1829032978700298,-0.06675027617330577,0.7140383934558616,-0.13951018387230385
NUE,1.1989386359429024,0.24997562643774995,0.6112088529890531,-0.0017291235062955514
NVDA,1.6590343343315164,0.26212815006431966,-0.8886822762261857,0.024413523542328196
NVR,0.8912053795706669,0.3415177658957495,0.19969465377282983,-0.06048990209062592
NWL,0.9421786942812593,0.39810555164191086,0.45888048288280187,-0.23597753744581035
NWS,0.9721169391357589,0.3373916305895156,0.2626100673151911,-0.145377938142233
NWSA,0.9782955538879698,0.29640356740481655,0.25879305359041543,-0.15161312644380623
NXPI,1.411128478972247,0.5880831585206308,-0.09495130040302091,-0.020387500934571423
NYT,0.8843691176915272,0.4111625107184641,0.20235709182763834,-0.09335338819628149
O,0.7965110721586395,0.18984682011764276,0.4685147674941391,-0.054434966122689464
ODFL,0.9720900086834026,0.5217360572001961,0.16355076057877427,0.03306310335002829
ODP,1.3032747940771006,0.7824889304776504,0.5543893273913405,-0.23002456852563025
OGN,0.6709357353751795,0.3477102382414686,0.3979461138082925,-0.4745610838993055
OI,1.1751016119417559,0.4874116433775058,0.8016250409545211,-0.2238114069738447
OKE,1.0350746968445186,0.28588313952262956,0.7335762330376218,-0.03678039930574343
OMC,0.8666451509268613,0.11693559362867889,0.3243641508179142,-0.13763841055526482
OMX,1.3327071248994162,1.269077708786162,0.8540433006705936,-0.40095035103604026
ON,1.527008050470425,0.7672949975649087,-0.1713047425655393,-0.17296915536632584
ORCL,1.099092248258442,-0.20937214718456232,-0.25471599252910604,-0.028049726954519138
ORLY,0.7777917711848855,-0.010730487485639737,0.08421841386770415,0.09961423885666687
OTIS,0.7588320014956147,0.07114924494609429,0.19163871940029847,-0.0836357168177763
OXY,1.1324665210722462,0.1420623487052909,1.0639407395901508,-0.04836524828175781
PANW,1.0235825913329974,0.21845405788365146,-0.5612964662851767,0.06261235242545314
PARA,1.1221548521209868,0.5379064711849784,0.4640106066154462,-0.38244477967695806
PAYC,1.3267736456562056,0.5175794374449207,-0.5149157891267541,-0.19678883079100024
PAYX,0.9515208373555485,-0.1410633199012699,-0.004674978755756981,-0.04016027714426085
PBI,0.9921242356290515,0.8766290787647397,0.5306055767315276,-0.20048062155564034
PCAR,1.1034997814751746,0.08783676513677215,0.40641871980450184,-0.02027503546047949
PCG,0.7407843325768079,-0.17491856906733239,0.2538171054441238,0.08261136023737659
PCH,1.089323691549012,0.5896631094722274,0.5920560443625411,-0.05880477150879365
PEG,0.6503253077438291,-0.30860650222294733,0.2746082291729238,0.037307541754010756
PENN,1.268518321002873,1.0979052572680414,0.1999193156402343,-0.020318960797154326
PEP,0.5630448603025554,-0.3870539017151583,0.04614275346517247,0.05793426008882284
PFE,0.6690739687227025,-0.3399720801138233,0.07407553712743495,-0.009523491899145697
PFG,1.4247733863532877,-0.09668100030437585,1.068366715033712,-0.24901959022575845
PG,0.5321855679351473,-0.43615652081113976,0.04555810020850322,0.02792903643074459
PGR,0.8313549330427994,-0.3801798257851646,0.35554614990578215,0.08677038727620355
PH,1.1784368540014618,0.23926717078365062,0.47762230429331504,-0.014552306089359524
PHM,1.2673458033534655,0.5249703810048835,0.43790050180757734,-0.0662863505275995
PKG,0.8743331676579056,0.19397006354967933,0.44648787690840275,-0.049334402461924845
PLD,1.1189111148521262,0.1291506187844739,0.4027845249895615,-0.14382024506761332
PLTR,1.6566982150719005,0.8941393565169609,-0.7804125380329745,-0.08580682101305716
PM,0.6230796526654069,-0.23152264371533576,0.25575854313363533,0.024317083457593987
PNC,1.1447884590376123,-0.028225895982614112,1.0745538424542573,-0.196242824553167
PNR,1.0081269159060333,0.3650477106489842,0.2980316205741469,-0.10186063460555961
PNW,0.5797137281949527,-0.15365794431545324,0.315032579266431,0.04849074301069113
PODD,1.049646812548639,0.6254573343122467,-0.44433301105609635,-0.06185750964192782
POOL,0.8843252062445885,0.5781709286573822,-0.08390256598056807,-0.02270259801745244
PPG,0.9507955386709164,0.07549797777537408,0.2921990510903428,-0.13578078610774763
PPL,0.6280320224083434,-0.24379432808322152,0.3243395929660078,-0.015057393884246791
PRGO,0.6836654811167542,0.35835655940228306,0.12618913795355494,-0.05447999870440133
PRU,1.4090932081633398,-0.19352952499553594,1.1474433899939507,-0.21868786592729356
PSA,0.7658510911983399,-0.0007180881062471157,0.3089870508302269,-0.048224718916680925
PSX,1.0524784741909783,0.07173562911676852,1.0511498891947801,-0.04770978752716633
PTC,1.221873855644128,0.4975526804455795,-0.3138518117736,-0.03377209189916583
PVH,1.1478604157740726,0.8305267614649758,0.5542653601682237,-0.31454652841326786
PWR,1.2089938024605917,0.4690861252155544,0.300899849692513,-0.026755888708670714
PYPL,1.2609957805397536,0.2116970308189845,-0.5459912907596081,-0.0857184067898904
QCOM,1.2574523526883916,0.06697787411052472,-0.4322503516049416,-0.031865396364787156
QRVO,1.3710724156976295,0.43824998325529585,-0.2511242147776916,0.025473485576277426
R,1.0728973812601699,0.5025333286757863,0.5663499591373773,-0.135518499530909
RCL,1.4483462164897105,0.49927054833320145,0.607205666654253,-0.41162826150036147
REG,0.9193283544495547,0.30560871124043276,0.6807534886461464,-0.24855927084293986
REGN,1.0251709138993983,0.46553357973451703,-0.3378788409862863,0.1685258600254579
RF,1.3467233739199007,0.14710108502211727,1.5372501617241079,-0.26895347293203387
RHI,1.0317732645617548,0.44247202479498293,0.3603372197126908,-0.15980805696897027
RIG,1.2313299189747373,0.7860849649836663,1.1793774773244978,-0.2326966178526102
RJF,1.3230709276733839,0.14672934858983466,0.7391565360407415,-0.13896192910385582
RL,1.0060627496947665,0.47206399445427333,0.37044339847240004,-0.22990497003227892
RMD,0.8555385544106933,0.1007868802597649,-0.22526656944730583,0.08229101891201988
ROK,1.145359633411236,0.22402523902714644,0.33143183506704577,-0.049576938068788406
ROL,0.8062944232408276,0.22419987835079003,-0.002498670080415044,0.12319087553402547
ROP,0.963422616983106,0.005641837262006579,0.09418480816943745,-0.0025134094831353055
ROST,0.898892872273401,0.20230528847554596,0.14858767089327568,-0.04827235279113819
RRC,1.0299492680031712,0.7058633217857803,0.8796320508211162,-0.032682400370500506
RSG,0.6899898815066328,-0.16352715738114376,0.21692628937619138,0.08329778538290726
RTX,0.9210754771470194,0.002926138830722352,0.4463237694249024,-0.011917341243521189
RVTY,0.9476580018973535,0.24757938670454757,-0.28047568372465514,-0.0900315065483244
SANM,1.438721559328338,0.7650943303593303,0.3112393024987093,-0.16121245203993365
SBAC,0.9674096023607229,0.06194882735100768,-0.11549173062758777,-0.11568273834279319
SBUX,0.999405192144613,-0.015359017546659033,-0.009149949696352303,-0.053748464741734
SCHW,1.3380486412655717,0.0869971848408041,0.5816295117942467,-0.07819106555887917
SCI,0.815028810684203,0.24804149348854285,0.26974703993026194,-0.04255958534214482
SEDG,1.2941460283371682,1.3746542026126416,-0.4279863316650472,-0.14448974626200717
SEE,0.8870866295627802,0.2923359960540776,0.4404925245149062,-0.11124343997325106
SHW,0.832897229005504,0.05569687762079278,0.024886720020190246,0.004280831693355958
SIG,1.1114388709708,0.9576787232006443,0.7876310688882642,-0.23065244418653014
SJM,0.42190558572935877,-0.14757653395990583,0.15482171255516924,0.05447480265234744
SLB,1.089637276028741,0.28265431821808334,1.0455385190900424,0.018986202906750592
SLG,1.1817954102126547,0.5860881051322671,0.9735899059330588,-0.4026754661189406
SLM,1.1708671817582101,0.18972827361518063,0.7843018295081919,-0.15755141404632264
SMCI,1.2774203819641325,0.6736706992498752,-0.14278839662430695,0.1738675859494842
SNA,0.9337413711079736,0.2370676777293332,0.45988390025058234,-0.06683132730901951
SNPS,1.0607757500602981,0.07523787145125957,-0.5537163534474303,0.0674554576476315
SNT,0.4055288714498581,0.18018243919858745,0.06031719181091535,-0.0001663795579764371
SNV,1.3280040352416582,0.6149295711870805,1.4585496328340775,-0.22153578430520027
SO,0.49349994946178094,-0.34042521747114607,0.19344189453285163,0.04432717991767076
SPG,1.0321918683395073,0.4195976586970091,0.8343091774651585,-0.2780620445947717
SPGI,1.0266707589280741,-0.14598726798006834,0.016714632709857825,-0.03868349346273644
SRCL,0.7486254174330982,0.2848041250838571,0.22896298145444258,0.011971142124196412
SRE,0.6885081869346508,-0.230275897115941,0.3166579458466594,0.04114933434154693
SSP,1.0619285226888402,1.2551756144007453,0.8485860628346273,-0.3154987305343915
STE,0.7976009409082074,0.2371196258560377,0.0077662305376755,0.038040106632648674
STLD,1.3432741294997754,0.5309101401498021,0.7488605078974293,-0.002116637363574765
STT,1.3435428515867347,-0.15417936903138477,0.8631952723672786,-0.2407915122646176
STX,1.1048654452997306,0.37921722473914404,-0.002204741666460411,-0.07727374886853616
STZ,0.7234102506596998,-0.03542504546829679,0.20960759181133187,0.01618174294524189
SW,0.2978352242692524,0.03288069770034689,-0.023813918179177967,-0.0921333532451783
SWK,1.1037521156491916,0.3360247269877603,0.37061446834994904,-0.16551014766172195
SWKS,1.469431716596458,0.6309127570087185,-0.4959523775922358,-0.04488210827379009
SYF,1.386632202572798,0.4045119842091631,1.0038634544408065,-0.12024842999419098
SYK,0.8586881049006667,-0.06909116255023176,0.005893523540842813,0.00608635874568488
SYY,0.7382665822948956,0.05126648469875676,0.3869290939938713,-0.05063040475152859
T,0.6664678779529004,-0.3099259202909545,0.29431002734135703,-0.10831116762535842
TAP,0.5986737001206843,-0.027345279254951567,0.432332518519566,-0.003907143474919836
TDC,0.9426331510544048,0.5993074712388922,-0.11197799419536048,-0.059988429429488135
TDG,1.0263874261996089,0.3356305160590913,0.28319268104860323,0.007998016386170412
TDY,1.0270656638050741,0.5061036982730138,0.22893006768887222,0.056171759500272506
TECH,0.8034844764453921,0.5421034652170016,-0.42951144941115,0.014102084451718724
TEL,1.0913376687943772,0.290988039230521,0.1881399820930916,-0.08110983964925439
TER,1.5027122219414468,0.5159227760054736,-0.31553444999014435,-0.07111477199843165
TEX,1.4485659514867977,0.927295309920737,0.9230822395294354,-0.17643231610984483
TFC,1.1556761369744815,0.08299518102444357,1.151218180886501,-0.18626893616064372
TFX,0.82214610747298,0.14942647946825344,-0.010317799533814145,-0.01871321633692612
TGNA,0.8910684738943649,0.39479187015792017,0.6458853589405369,-0.18276080881104723
TGT,0.8419090833470351,0.00943593473536578,-0.02227702684765482,-0.1749554903356322
THC,1.0756858759182695,0.7980930488717982,0.4737041091730808,-0.21734682595758492
TJX,0.8493831571473721,0.061570913950028734,0.1594785883448891,-0.07243209648687184
TKR,1.2038729350250938,0.6469637988271921,0.6828665728812708,-0.058207068493712405
TLAB,1.2397688487007668,0.3369779982548717,-0.49019171620116,-0.19565850168648555
TMO,0.8890086671513158,-0.034642804666087205,-0.22923486641275034,0.021422033326350894
TMUS,0.892236389537066,-0.10757155049208336,0.08411263486407393,0.08411742405629158
TPL,0.7357401041580122,0.3853712811754081,0.6019908048197193,0.08712325841762641
TPR,1.2122324062100625,0.5584970718190156,0.4074643227940848,-0.20200082819010923
TRGP,1.3297373248066222,0.39693314667157586,1.091194227146759,-0.19429884788342772
TRIP,1.1025850143676101,0.9032696115575691,0.22863536663888226,-0.31993246116023355
TRMB,1.1583292560138538,0.6971476924660677,-0.10298274683434588,-0.16340343195591536
TROW,1.3478010537072713,-0.01257566108215432,0.25372517222922153,-0.21957831139857162
TRV,0.8947984233289215,-0.27042461666626894,0.6645966831554657,0.08811794618572724
TSCO,0.8186285361452785,0.3811585476568618,-0.009318218212115183,0.09252047245920042
TSLA,1.4373049575646883,0.6549262996572182,-0.7510517450998693,0.023709816576894797
TSN,0.6629556935563801,0.10585754257017334,0.3768170947903934,-0.10588350548302006
TT,1.0840982910410246,0.002030862397104106,0.23912416339091988,-0.08861923621372841
TTWO,0.9712467801476297,0.2885472073047622,-0.3765700770318221,0.0910064498554022
TXN,1.1630928473454811,0.13613218768649352,-0.29821909491783594,-0.04317152630845459
TXT,1.2662473338659233,0.20817894345998705,0.6858111583563848,-0.194038633367707
TYL,0.8770443974986915,0.5027773820519869,-0.41574858328832665,0.03294813352057514
UA,1.2115545590126566,0.7266724189644678,0.22043965837362595,-0.42895325655673755
UAA,1.2109495575569915,0.8047293370596171,0.1761282823384055,-0.28454451347823195
UAL,1.3060363550315661,0.8031132302260522,0.8799901966042103,-0.319281030337762
UBER,1.1600392719985653,0.8306321904710887,-0.38996794479031666,-0.2430364549989328
UDR,0.8925990230014924,0.13499487682913516,0.48581552667006755,-0.16789283650501236
UHS,0.7972279057897759,0.4002702290649218,0.38482657025024525,0.0108814906526839
UIS,1.2829695826961132,1.0444049807364886,0.25560097257870823,-0.25028626445649227
ULTA,0.9925363780155189,0.43842359546326237,0.243499170305169,-0.06383273844569302
UNH,0.840669402307826,-0.31103086177267336,0.2228282131202038,0.12495158334851812
UNM,1.253183315922553,-0.06384057506315974,1.213029072504603,-0.09615131102125167
UNP,0.9013904103312428,0.037316895910530674,0.3974244008690701,-0.007442816905760515
UPS,0.7738387560126944,0.006046380219963234,0.10180458315568287,-0.06113287556498315
URBN,1.0002683034826454,0.8161330960723966,0.4284487178334462,-0.21037166842911367
URI,1.4167612360627775,0.8420851148358524,0.6640014347279086,-0.08296509598432815
USB,1.0762202806957841,-0.06975360611893386,1.0680498381924615,-0.19753794361370647
V,1.0063403767472703,-0.24337474218938776,0.045337036584044685,0.0013986941766552206
VFC,0.8931497277305428,0.44420989497839525,0.3423032612076804,-0.2731245646539373
VIAV,1.3425312775836498,0.6940466553688607,-0.16773711474506559,-0.21880902789295248
VICI,0.9109277593800328,0.20761779250500387,0.3751323609540964,-0.035054977419883934
VLO,1.1168022748922166,0.20844458631286783,0.9766885414093053,0.08284470349451492
VMC,0.9882390183491301,0.36687014725021977,0.433082048394289,-0.013392663605528925
VNO,1.0266409240294152,0.5180796757661049,0.8442040299659629,-0.30232054533936425
VNT,1.0183453744195823,0.3313204051633943,0.30196106545742624,-0.09767430485059946
VRSK,0.7719923817921159,-0.20130233421837412,-0.17073931640096524,0.006840695639867188
VRSN,1.2035454886214643,0.021498837653749586,-0.5364931536988333,-0.056776059716650035
VRTX,1.0301369158015459,0.2596812130471675,-0.4097116118844087,0.08681332556634372
VST,0.9846774238657824,-0.0335971365538785,0.29124345125458084,0.10262781683453567
VTR,0.9230920803902217,0.29017571981314416,0.6095388598089315,-0.16838890553469765
VTRS,0.8075358807945217,0.27309628883545106,0.2091785827716505,-0.11913361849111526
VZ,0.5722193640475803,-0.35098505270602326,0.1571922257402145,-0.07446913343927163
WAB,1.0203209762470702,0.6126401597406967,0.49936311557635876,-0.07761160058185465
WAT,0.8860078057863393,0.19288150497445694,-0.1074851253185167,-0.0012210815010106242
WBA,0.7093248860093574,0.05931171110864133,0.25386211537375286,-0.11766146318937974
WBD,0.8851756322246078,0.59015307849133,0.23886159297510506,-0.3973237805710416
WDAY,1.1423867926939975,0.3134139858921031,-0.6787064549853791,-0.056133527798655415
WDC,1.3464958794326167,0.5352168871559482,0.07304482048049107,-0.11738442306350852
WEC,0.48854058565816416,-0.321402557869499,0.14584648534899242,0.0670124419244357
WELL,0.7899900155670446,0.20406661284526506,0.513669420461866,-0.11592375099358938
WEN,0.8149822570023055,0.5721381107032729,0.28746874202356115,0.027357143981429563
WFC,1.1981131131874143,-0.19128433036495324,1.1922149735392686,-0.21478858725534447
WHR,1.0945946189754419,0.39465219869143786,0.38433791759110203,-0.18767459119318308
WM,0.6691335819965816,-0.21909997504024648,0.18529155173481393,0.07058082947683295
WMB,1.1735618884722079,0.04225946815660541,0.5773567753281516,-0.044711310271132135
WMT,0.5842723093432047,-0.3255857518350129,-0.08071201231593807,0.056808414205536825
WOR,1.2740890217870402,0.8317463798038525,0.7289503904119077,-0.0409695385437359
WRB,0.7582804106307183,-0.07594419914438388,0.6240892259026287,0.10760905289112484
WST,0.7809531303413382,0.285053798514441,-0.24450926536483145,0.03973536223167238
WTW,0.7284676656052473,-0.06612781926144407,0.1364269331298664,0.008705373330530149
WU,0.8226245410888261,0.008182030191394914,0.30792406491420404,-0.0943680356178977
WY,1.1215237316181041,0.2206590698120784,0.46188923118444786,-0.1019879017764242
WYNN,1.2858770905592853,0.6093560348753452,0.33323501852990955,-0.389905311073776
X,1.4278789680000143,0.641252117104143,0.8408360182344408,-0.16450957478932482
XEL,0.5506703637837367,-0.33970123498766014,0.13296495463722624,0.05229184999596875
XOM,0.824357083340483,-0.13547171111132167,0.6769347023535869,0.026862087744238986
XRAY,0.7348329748919937,0.327967278719417,0.26664937726843135,-0.11166751347287351
XRX,1.0987351253966664,0.4875052689480648,0.5047274670686881,-0.23995526843173579
XYL,1.02485416993816,0.13346914300740986,0.22433570366857103,-0.07221995347542272
YUM,0.7823851870335878,-0.07449612943474654,0.14377471060343172,0.038773723404968284
ZBH,0.7671926282693241,0.11280959435810006,0.09873922904968929,-0.09762316708626317
ZBRA,1.0698876117046194,0.5273725978964969,-0.18373311072939127,-0.12485551475573761
ZION,1.1958485348391963,0.4091082098841883,1.4769598106602115,-0.31578880851526625
ZTS,0.8794329058953847,-0.10935173652000856,-0.24322238364460602,-0.040270604747878885
